IsoDatetime,wt,storage,solar
2022-07-15T00:00:00,1.731693,6.68927,0.070194
2022-07-15T00:05:00,1.888609,6.646004,0.107637
2022-07-15T00:10:00,1.659128,6.66932,0.088889
2022-07-15T00:15:00,1.700435,6.69545,0.092886
2022-07-15T00:20:00,1.692374,6.719188,0.140795
2022-07-15T00:25:00,-2.462933,6.737183,0.138993
2022-07-15T00:30:00,-2.42994,6.745631,0.130865
2022-07-15T00:35:00,2.606466,6.727498,0.148764
2022-07-15T00:40:00,-2.428083,9.351457,0.117138
2022-07-15T00:45:00,19.063873,8.014664,0.12413
2022-07-15T00:50:00,15.221999,6.739437,0.143755
2022-07-15T00:55:00,19.160887,6.743553,0.188578
2022-07-15T01:00:00,19.130796,6.568249,-0.047641
2022-07-15T01:05:00,18.974009,6.552764,-0.109386
2022-07-15T01:10:00,16.129688,6.566663,-0.074592
2022-07-15T01:15:00,16.072655,6.57813,-0.023479
2022-07-15T01:20:00,2.665676,6.613981,-0.008365
2022-07-15T01:25:00,0.015904,6.639167,-0.039596
2022-07-15T01:30:00,2.008739,6.628499,-0.010001
2022-07-15T01:35:00,2.718364,6.586256,0.026989
2022-07-15T01:40:00,-6.987774,6.605207,-0.013663
2022-07-15T01:45:00,2.468612,6.600268,-0.042718
2022-07-15T01:50:00,-7.966169,6.61593,-0.002186
2022-07-15T01:55:00,-3.211879,7.129567,-0.05658
2022-07-15T02:00:00,-2.667636,6.900839,0.006439
2022-07-15T02:05:00,3.468336,6.870018,-0.023912
2022-07-15T02:10:00,-10.248312,6.584617,-0.01077
2022-07-15T02:15:00,2.8603,6.567057,-0.030715
2022-07-15T02:20:00,3.333858,6.575166,-0.004077
2022-07-15T02:25:00,-9.552989,6.539321,-0.011199
2022-07-15T02:30:00,-2.903812,6.601934,0.003493
2022-07-15T02:35:00,9.815683,6.588033,0.034207
2022-07-15T02:40:00,2.935449,6.578526,-0.015094
2022-07-15T02:45:00,2.7812,6.590422,-0.038823
2022-07-15T02:50:00,2.43011,6.707378,-0.034669
2022-07-15T02:55:00,-2.552559,7.041682,-0.005662
2022-07-15T03:00:00,2.79231,6.894319,-0.009192
2022-07-15T03:05:00,2.598119,6.853034,-0.002067
2022-07-15T03:10:00,2.386699,6.864819,0.076819
2022-07-15T03:15:00,2.686269,6.580018,0.023396
2022-07-15T03:20:00,-2.376153,6.595544,0.011707
2022-07-15T03:25:00,2.362165,6.547793,0.036635
2022-07-15T03:30:00,-2.427454,6.593035,0.062932
2022-07-15T03:35:00,-2.355021,6.563718,-0.011784
2022-07-15T03:40:00,-2.408798,6.5627,0.001499
2022-07-15T03:45:00,-2.405927,6.596135,-0.002031
2022-07-15T03:50:00,2.433591,6.591639,0.005816
2022-07-15T03:55:00,-2.633179,6.608217,0.017284
2022-07-15T04:00:00,-2.820041,7.007405,-0.012792
2022-07-15T04:05:00,-2.573425,6.882,0.020327
2022-07-15T04:10:00,2.975617,6.62426,0.009724
2022-07-15T04:15:00,3.139583,6.585717,-0.037458
2022-07-15T04:20:00,2.721388,6.579878,-0.037399
2022-07-15T04:25:00,-2.839954,6.583102,0.023543
2022-07-15T04:30:00,3.033135,6.603401,-427.940338
2022-07-15T04:35:00,-3.4149,6.565501,-446.776306
2022-07-15T04:40:00,2.674953,6.505196,-446.407928
2022-07-15T04:45:00,-8.580788,6.483397,-452.462433
2022-07-15T04:50:00,3.023632,6.489211,-447.803253
2022-07-15T04:55:00,3.311031,6.445658,-442.680817
2022-07-15T05:00:00,-8.016167,6.848514,-446.102509
2022-07-15T05:05:00,-8.092367,6.843633,-429.887238
2022-07-15T05:10:00,-2.427377,6.746085,-430.532013
2022-07-15T05:15:00,2.464114,6.75159,-445.577698
2022-07-15T05:20:00,-2.928551,6.794093,-421.201569
2022-07-15T05:25:00,-2.392306,6.516428,-419.521759
2022-07-15T05:30:00,2.183496,6.531285,-402.41687
2022-07-15T05:35:00,2.171923,6.467622,-351.77832
2022-07-15T05:40:00,2.364958,6.469008,-357.023132
2022-07-15T05:45:00,-2.34926,6.476591,-382.51416
2022-07-15T05:50:00,3.137199,6.42002,-374.255493
2022-07-15T05:55:00,3.024945,6.432653,-399.690582
2022-07-15T06:00:00,2.13567,6.938932,-411.316742
2022-07-15T06:05:00,-2.740402,6.783569,-439.860931
2022-07-15T06:10:00,1.859752,6.657037,-469.865692
2022-07-15T06:15:00,2.766131,6.595479,-454.084259
2022-07-15T06:20:00,2.258939,6.517777,-462.487427
2022-07-15T06:25:00,7.703544,6.482081,-494.153076
2022-07-15T06:30:00,-1.522985,6.490815,-513.932556
2022-07-15T06:35:00,3.133577,6.485346,-491.98288
2022-07-15T06:40:00,-2.59498,6.456299,-425.884338
2022-07-15T06:45:00,-2.276037,6.507078,-482.992493
2022-07-15T06:50:00,7.173913,6.951262,-473.103607
2022-07-15T06:55:00,2.683825,6.927066,-486.151672
2022-07-15T06:55:30,-2.041289,6.946258,-471.710052
2022-07-15T07:05:00,-2.848908,6.833827,-467.775543
2022-07-15T07:10:00,1.353193,6.820846,-494.473236
2022-07-15T07:15:00,1.372258,6.851494,-473.30188
2022-07-15T07:20:00,1.988688,6.581815,-431.937805
2022-07-15T07:25:00,9.803504,6.569501,-424.471008
2022-07-15T07:30:00,-9.396233,6.617502,-393.691406
2022-07-15T07:35:00,-2.9198,6.556381,-435.361511
2022-07-15T07:40:00,2.174135,6.59906,-447.286621
2022-07-15T07:45:00,-2.914377,6.526074,-417.514374
2022-07-15T07:50:00,1.723427,6.684397,-419.777679
2022-07-15T07:55:00,-2.77126,7.114149,-410.311523
2022-07-15T08:00:00,2.596688,6.886918,-340.550323
2022-07-15T08:05:00,9.454316,6.874144,-297.311951
2022-07-15T08:10:00,-3.233948,6.571087,-339.366272
2022-07-15T08:15:00,2.522742,6.499069,-407.651184
2022-07-15T08:20:00,2.193996,6.50082,-365.793152
2022-07-15T08:25:00,2.014638,6.642038,-255.908112
2022-07-15T08:30:00,2.539327,6.580887,-182.026245
2022-07-15T08:35:00,2.921248,6.705554,-80.997299
2022-07-15T08:40:00,-2.751623,7.222784,-101.196854
2022-07-15T08:45:00,3.283805,7.208984,-234.704193
2022-07-15T08:50:00,2.022598,7.15853,-75.036964
2022-07-15T08:55:00,-2.765722,7.066277,-27.97909
2022-07-15T09:00:00,-8.499866,6.869614,136.065872
2022-07-15T09:05:00,10.506324,6.905174,142.681656
2022-07-15T09:10:00,-2.682558,6.856637,160.561264
2022-07-15T09:15:00,3.113952,15.511576,168.410614
2022-07-15T09:20:00,3.49689,15.135818,-111.670502
2022-07-15T09:25:00,4.459192,16.245913,131.919754
2022-07-15T09:30:00,3.449008,16.514288,-142.981552
2022-07-15T09:35:00,-9.50153,21.545946,114.364891
2022-07-15T09:40:00,3.580779,16.697027,-205.036545
2022-07-15T09:45:00,32.444389,15.399041,-201.779007
2022-07-15T09:50:00,-2.796449,4.282922,85.711983
2022-07-15T09:55:00,3.907398,15.40834,-102.78196
2022-07-15T10:00:00,3.771768,14.95543,-118.981888
2022-07-15T10:05:00,3.366096,15.805658,-231.462967
2022-07-15T10:10:00,3.671384,7.814948,157.855026
2022-07-15T10:15:00,-13.311555,7.82333,330.161316
2022-07-15T10:20:00,4.131574,-8.817651,329.408325
2022-07-15T10:25:00,4.0406,15.124769,-192.802628
2022-07-15T10:30:00,3.935084,15.577541,-83.514839
2022-07-15T10:35:00,4.639712,17.094671,-91.010414
2022-07-15T10:40:00,4.108755,18.482485,-243.830948
2022-07-15T10:45:00,4.442307,20.234526,-205.164001
2022-07-15T10:50:30,4.542351,16.566156,83.001228
2022-07-15T10:55:00,-3.789793,19.394159,-301.370026
2022-07-15T11:00:00,-12.550731,19.710686,-222.583939
2022-07-15T11:05:00,3.24733,7.054507,-85.411842
2022-07-15T11:10:00,4.038785,7.081566,-315.541565
2022-07-15T11:15:00,4.286779,7.087385,-456.392944
2022-07-15T11:20:00,6.390351,6.82777,-360.964905
2022-07-15T11:25:00,4.01285,6.861777,-239.676468
2022-07-15T11:30:00,4.889053,18.645836,-252.091965
2022-07-15T11:35:00,3.770602,7.079051,-208.090622
2022-07-15T11:40:00,4.178131,16.490759,103.663528
2022-07-15T11:45:00,4.035665,14.423858,-184.665405
2022-07-15T11:50:00,4.202509,16.457371,-359.810028
2022-07-15T11:55:00,4.79281,15.998492,-382.015747
2022-07-15T12:00:00,4.79115,6.404319,-232.923996
2022-07-15T12:05:00,3.410052,6.410182,-368.3172
2022-07-15T12:10:00,-4.289018,6.404609,-406.701752
2022-07-15T12:15:00,3.474415,6.455891,-357.703888
2022-07-15T12:20:00,3.825029,6.53547,-147.706192
2022-07-15T12:25:00,4.313636,7.216131,-175.321747
2022-07-15T12:30:00,13.526834,7.198633,-191.202042
2022-07-15T12:35:00,4.882546,7.186555,-253.196564
2022-07-15T12:40:00,4.790745,6.913783,-295.377563
2022-07-15T12:45:00,4.172064,7.722986,258.300598
2022-07-15T12:50:00,-3.534907,16.221193,-187.529068
2022-07-15T12:55:00,4.450294,18.166279,-320.525757
2022-07-15T13:00:00,3.907731,6.874891,-219.247345
2022-07-15T13:05:00,3.836822,17.725121,-203.722839
2022-07-15T13:10:00,4.71419,6.833686,-297.852448
2022-07-15T13:15:00,4.3524,6.831165,-355.571259
2022-07-15T13:20:00,3.741724,6.898887,-301.805695
2022-07-15T13:25:00,-4.293624,6.968895,-105.271561
2022-07-15T13:30:00,4.679917,7.047098,97.236748
2022-07-15T13:35:00,4.687722,6.837147,-183.535233
2022-07-15T13:40:00,-4.906423,25.5403,1196.325684
2022-07-15T13:45:00,3.801661,17.677877,-183.027649
2022-07-15T13:50:00,3.187687,6.9582,-100.752068
2022-07-15T13:55:00,-4.219435,6.953836,-193.796829
2022-07-15T14:00:00,5.288504,6.946748,-215.320724
2022-07-15T14:05:00,4.869568,6.732865,-151.251343
2022-07-15T14:10:00,5.103132,17.09593,-173.026978
2022-07-15T14:15:00,4.74276,18.463089,-190.606125
2022-07-15T14:20:00,-3.883749,6.976056,-84.275665
2022-07-15T14:25:00,4.369215,6.848792,-154.383118
2022-07-15T14:30:00,4.99246,-6.904301,-59.286648
2022-07-15T14:35:00,4.335916,16.100636,-161.783127
2022-07-15T14:40:00,4.452679,-9.636951,198.432114
2022-07-15T14:45:00,4.76669,15.623355,-137.886551
2022-07-15T14:50:00,5.379028,-9.651565,261.490173
2022-07-15T14:55:00,4.636048,16.130508,-67.29245
2022-07-15T15:00:00,5.273228,6.562855,59.967102
2022-07-15T15:05:00,4.74984,8.316026,197.462418
2022-07-15T15:10:00,7.977273,-9.059604,240.154007
2022-07-15T15:15:00,4.633329,-6.033235,126.552818
2022-07-15T15:20:00,4.773259,29.614466,260.207489
2022-07-15T15:25:00,6.570733,-10.127251,256.452759
2022-07-15T15:30:00,5.028773,14.121004,-91.642952
2022-07-15T15:35:00,6.051285,7.802377,227.23407
2022-07-15T15:40:00,-21.200541,14.647239,29.152048
2022-07-15T15:45:00,4.782018,16.122601,131.600937
2022-07-15T15:50:00,5.694627,16.134335,-85.970734
2022-07-15T15:55:00,5.704081,7.33074,209.507004
2022-07-15T16:00:00,5.229647,23.753986,201.575058
2022-07-15T16:05:00,6.883888,-8.940531,205.43988
2022-07-15T16:10:00,6.428992,15.180441,174.001038
2022-07-15T16:15:00,4.953173,13.29273,105.113716
2022-07-15T16:20:00,-71.189575,13.861775,-61.93232
2022-07-15T16:25:00,6.14801,15.175348,-96.472878
2022-07-15T16:30:00,4.927441,14.286011,-126.890594
2022-07-15T16:35:00,5.379163,12.503812,117.728325
2022-07-15T16:40:00,5.670551,15.265291,-139.348694
2022-07-15T16:45:00,4.623343,15.189183,-104.447784
2022-07-15T16:50:00,6.663873,17.194246,-152.283386
2022-07-15T16:55:00,7.624001,17.437325,-167.219055
2022-07-15T17:00:00,-3.858266,17.442965,-217.667816
2022-07-15T17:05:00,5.24063,17.792406,-170.803482
2022-07-15T17:10:00,5.21714,17.306664,-299.61615
2022-07-15T17:15:00,4.365652,19.861227,-283.909821
2022-07-15T17:20:00,4.178836,6.689714,-308.539581
2022-07-15T17:25:00,4.289183,6.41367,-364.078674
2022-07-15T17:30:00,4.406205,6.476472,-365.035065
2022-07-15T17:35:00,-4.454271,6.508856,-368.384521
2022-07-15T17:40:00,4.31075,6.504165,-347.755981
2022-07-15T17:45:00,-2.620507,6.486574,-391.663361
2022-07-15T17:50:00,2.968489,7.16113,-412.121704
2022-07-15T17:55:00,3.555018,7.039361,-389.456909
2022-07-15T18:00:00,4.671956,6.88717,-361.176697
2022-07-15T18:05:00,6.006672,6.863261,-367.234802
2022-07-15T18:10:00,4.430291,6.581278,-393.015259
2022-07-15T18:15:00,3.90519,6.43836,-404.484589
2022-07-15T18:20:00,-3.697484,6.556361,-418.340332
2022-07-15T18:25:00,-4.24721,6.583838,-405.517029
2022-07-15T18:30:00,4.61727,6.612091,-373.3526
2022-07-15T18:35:00,4.901759,6.59878,-368.924805
2022-07-15T18:40:00,4.875188,6.668768,-405.636383
2022-07-15T18:45:00,4.059993,7.16091,-414.53244
2022-07-15T18:50:00,-3.946709,7.162531,-406.812073
2022-07-15T18:55:00,3.976463,6.957694,-416.994812
2022-07-15T19:00:00,4.397994,6.882774,-390.83728
2022-07-15T19:05:00,5.246668,6.921312,-419.291656
2022-07-15T19:10:00,-3.850878,6.927394,-441.23587
2022-07-15T19:15:00,-3.730345,6.914475,-418.33374
2022-07-15T19:20:00,-2.961003,6.664802,-416.543243
2022-07-15T19:25:00,4.45591,6.662653,-430.319183
2022-07-15T19:30:00,4.079568,6.623779,-440.814178
2022-07-15T19:35:00,4.242535,6.640046,-439.677063
2022-07-15T19:40:00,-2.992116,6.669823,-438.599121
2022-07-15T19:45:00,3.422198,7.164694,-457.33075
2022-07-15T19:50:00,-3.980543,6.928461,-442.315552
2022-07-15T19:55:00,3.927722,6.987747,-460.527802
2022-07-15T20:00:00,3.556921,6.613653,-462.452057
2022-07-15T20:05:00,3.601556,6.578127,-479.459381
2022-07-15T20:10:00,11.321576,6.60351,-438.289124
2022-07-15T20:15:00,3.783929,6.673984,-283.471313
2022-07-15T20:20:00,3.695366,6.622788,-251.02211
2022-07-15T20:25:00,3.123109,6.657057,-154.102722
2022-07-15T20:30:00,2.927639,6.719909,-66.229904
2022-07-15T20:35:00,2.977495,6.629579,0.1122
2022-07-15T20:40:00,-3.134541,6.687329,0.097251
2022-07-15T20:45:00,4.075075,6.724652,0.126951
2022-07-15T20:50:00,3.803186,7.162152,0.153861
2022-07-15T20:55:00,3.947849,7.177512,0.178907
2022-07-15T21:00:00,3.004715,6.999543,0.160266
2022-07-15T21:05:00,-3.119687,6.968273,0.124695
2022-07-15T21:10:00,4.094217,6.955013,0.153409
2022-07-15T21:15:00,3.997963,6.973837,0.121146
2022-07-15T21:20:00,4.039688,6.748869,0.086649
2022-07-15T21:25:00,3.980347,6.730025,0.147958
2022-07-15T21:30:00,3.001343,6.748696,0.159407
2022-07-15T21:35:30,3.269167,6.755565,0.158724
2022-07-15T21:40:00,3.916683,6.785589,0.168977
2022-07-15T21:45:00,3.802896,6.715031,-0.029394
2022-07-15T21:50:00,-3.319673,7.064587,-0.021298
2022-07-15T21:55:00,3.650099,6.927905,-0.035889
2022-07-15T22:00:00,3.71913,6.927332,-1.206822
2022-07-15T22:05:00,3.85138,6.499011,-1.192729
2022-07-15T22:10:00,3.884123,6.572989,-0.053504
2022-07-15T22:15:00,3.97407,6.661169,0.082654
2022-07-15T22:20:00,4.119013,6.670816,0.055602
2022-07-15T22:25:00,4.269772,6.695927,0.090646
2022-07-15T22:30:00,4.684576,6.668907,0.144952
2022-07-15T22:35:00,4.674583,6.667408,0.03112
2022-07-15T22:40:00,3.731625,6.697151,0.050698
2022-07-15T22:45:00,4.110112,6.660067,0.118509
2022-07-15T22:50:00,4.773773,6.680902,0.07157
2022-07-15T22:55:00,4.896361,6.681455,0.115044
2022-07-15T23:00:00,4.084008,6.639636,0.067655
2022-07-15T23:05:00,4.250618,7.095401,0.127958
2022-07-15T23:10:00,4.702497,7.074844,0.082805
2022-07-15T23:15:00,4.429625,6.954007,0.10862
2022-07-15T23:20:00,4.761408,6.963674,0.109134
2022-07-15T23:25:00,4.747075,6.973583,0.087346
2022-07-15T23:30:00,4.722597,6.718649,0.16294
2022-07-15T23:35:00,5.188666,6.710164,0.183854
2022-07-15T23:40:00,4.487699,6.531935,-0.017003
2022-07-15T23:45:00,5.031004,6.605603,-0.029221
2022-07-15T23:50:00,4.885981,6.623899,-0.019833
2022-07-15T23:55:00,4.902563,7.167066,-0.065592
