IsoDatetime,SOURCEBUS.1,SOURCEBUS.2,SOURCEBUS.3
2022-09-17T11:55:00,(1.0269683137872319+0j),(-0.5167575400534323+0.8950503145668542j),(-0.5217959145081301-0.9037770351099481j)
2022-09-17T12:00:00,(1.0296401905354307+0j),(-0.5186347667777403+0.898301766630682j),(-0.5222573968189248-0.9045763459190388j)
2022-09-17T12:05:00,(1.033922234672029+0j),(-0.5182181381725033+0.8975801447185249j),(-0.5246504271287055-0.9087211959996313j)
2022-09-17T12:10:00,(1.0180955166119119+0j),(-0.5189383348509167+0.8988275619569791j),(-0.519322472461763-0.899492907816063j)
2022-09-17T12:15:00,(1.0278113628304164+0j),(-0.522279772140115+0.9046151011121758j),(-0.5223362607144094-0.9047129421929008j)
2022-09-17T12:20:00,(1.0266295437786046+0j),(-0.5198703233739367+0.9004418134309207j),(-0.5209929336480116-0.9023862314627175j)
2022-09-17T12:25:00,(1.0280950773877449+0j),(-0.5197242545627703+0.9001888148285793j),(-0.521525669923073-0.9033089577581589j)
2022-09-17T12:30:00,(1.0308541372998243+0j),(-0.5188581437087797+0.8986886668244807j),(-0.5226659033133972-0.905283899922687j)
2022-09-17T12:35:00,(1.0211735081660878+0j),(-0.5182603300752703+0.8976532232377853j),(-0.518787920644648-0.8985670369095415j)
2022-09-17T12:40:00,(1.032104932363654+0j),(-0.5199333920256849+0.9005510515401137j),(-0.5252505761609638-0.909760684615616j)
2022-09-17T12:45:00,(1.0320052699890043+0j),(-0.519848944210352+0.9004047836333687j),(-0.5234493223627084-0.9066408215197111j)
2022-09-17T12:50:00,(1.027140858228267+0j),(-0.5147476169206803+0.8915690255816197j),(-0.5220630277559604-0.9042396888265648j)
2022-09-17T12:55:00,(1.0266719370242559+0j),(-0.5216017149515899+0.9034406716112131j),(-0.5231575757007297-0.9061355014782255j)
2022-09-17T13:00:00,(1.0197623154464213+0j),(-0.5171969825455206+0.8958114512901557j),(-0.5186473168258519-0.8983235039516486j)
2022-09-17T13:05:00,(1.021106436423991+0j),(-0.5173644195550867+0.896101460697792j),(-0.518156875007287-0.8974740338037377j)
2022-09-17T13:10:00,(1.0259731104859475+0j),(-0.5222691926967563+0.9045967769787627j),(-0.522847408804591-0.9055982766552872j)
2022-09-17T13:15:00,(1.031334699415283+0j),(-0.5212902816446111+0.9029012533003565j),(-0.5229890873056979-0.9058436710175446j)
2022-09-17T13:20:00,(1.0346391175421359+0j),(-0.5232632949708446+0.9063186126254036j),(-0.5236613069024418-0.9070079895129486j)
2022-09-17T13:25:00,(1.0339467329839043+0j),(-0.5198409189673231+0.9003908835046996j),(-0.5236300655151837-0.9069538778429185j)
2022-09-17T13:30:00,(1.0277377947277162+0j),(-0.5173510888787962+0.8960783712891572j),(-0.5213352844822078-0.9029792005015589j)
2022-09-17T13:35:00,(1.027222403208814+0j),(-0.5191040108479721+0.8991145212014737j),(-0.5216253510913972-0.9034816106062541j)
2022-09-17T13:40:00,(1.026911686938004+0j),(-0.5177529087569603+0.8967743437336286j),(-0.52048036088443-0.9014984293936179j)
2022-09-17T13:45:00,(1.026029063118687+0j),(-0.515805761687021+0.893401786078685j),(-0.5206537047519629-0.9017986697793657j)
2022-09-17T13:50:00,(1.0293819894211584+0j),(-0.5179239731056622+0.8970706358769441j),(-0.521018560278924-0.9024306180894847j)
2022-09-17T13:55:00,(1.0267306975911816+0j),(-0.51876612724594+0.8985292896357099j),(-0.5227192980941833-0.9053763823958672j)
2022-09-17T14:00:00,(1.0209543882098266+0j),(-0.5170222493749236+0.8955088045609143j),(-0.5194257741170331-0.8996718315314969j)
2022-09-17T14:05:30,(1.0286135866655672+0j),(-0.5204624940848154+0.9014674831889169j),(-0.5215887057809178-0.9034181390666447j)
2022-09-17T14:10:00,(1.0267869269619911+0j),(-0.52215242756251+0.9043945338336956j),(-0.5244599169968545-0.9083912227719085j)
2022-09-17T14:15:00,(1.0322303310160381+0j),(-0.5242223163298647+0.9079796863447699j),(-0.5232738117982124-0.906336828304739j)
2022-09-17T14:20:00,(1.0325161555348346+0j),(-0.5208781405793206+0.9021874040353878j),(-0.5228424790718933-0.9055897381077871j)
2022-09-17T14:25:00,(1.0340486829553763+0j),(-0.5211482656518335+0.9026552743853784j),(-0.5241845152379118-0.9079142129329261j)
2022-09-17T14:30:00,(1.0290476955332823+0j),(-0.5197350041404651+0.9002074336433069j),(-0.5222378930201841-0.9045425643486793j)
2022-09-17T14:35:00,(1.0286126912841325+0j),(-0.5193949127548256+0.8996183780841627j),(-0.5213816213626984-0.9030594583328326j)
2022-09-17T14:40:00,(1.0245493935922283+0j),(-0.5188097529839442+0.8986048516304508j),(-0.5193206205706479-0.8994897002465616j)
2022-09-17T14:45:00,(1.0236961600578278+0j),(-0.5145844754068876+0.891286456190907j),(-0.5192027465900445-0.8992855365232663j)
2022-09-17T14:50:00,(1.0126595358452162+0j),(-0.5152287786041788+0.8924024220640947j),(-0.5182095079730724-0.8975651967746312j)
2022-09-17T14:55:00,(1.0184231995726543+0j),(-0.519495077569908+0.899791868633016j),(-0.5196854031658675-0.9001215222351989j)
2022-09-17T15:00:00,(1.0215992744759732+0j),(-0.5177156942018641+0.8967098862334212j),(-0.5190741369688459-0.899062778125008j)
2022-09-17T15:05:00,(1.0199058302751138+0j),(-0.5170065174523175+0.8954815560716599j),(-0.5181287555874864-0.8974253295399636j)
2022-09-17T15:10:00,(1.0244391767031695+0j),(-0.517679440564449+0.8966470930914591j),(-0.5199708169375424-0.9006158733889197j)
2022-09-17T15:15:00,(1.0273920684247062+0j),(-0.5203306953235725+0.9012392010380695j),(-0.5231205650128314-0.9060713970863625j)
2022-09-17T15:20:00,(1.0250089615330142+0j),(-0.5200244770540909+0.9007088154371218j),(-0.5206640228050334-0.901816541171519j)
2022-09-17T15:25:00,(1.0152681317260486+0j),(-0.5130248074680864+0.8885850320779675j),(-0.5160052701375467-0.8937473448515348j)
2022-09-17T15:30:00,(1.0160287756740645+0j),(-0.5147073603528071+0.8914992991607251j),(-0.5163997761251935-0.8944306492660292j)
2022-09-17T15:35:00,(1.021677205250312+0j),(-0.5187095183574942+0.8984312401647618j),(-0.5210213365665692-0.9024354267607425j)
2022-09-17T15:40:00,(1.0178026316070299+0j),(-0.5161176493774468+0.8939419914047576j),(-0.5173866186697393-0.8961399106922533j)
2022-09-17T15:45:00,(1.0174241652448273+0j),(-0.5118780774046647+0.8865988373455541j),(-0.5156969718943235-0.893213356630388j)
2022-09-17T15:50:00,(1.0192449999501179+0j),(-0.512687403223394+0.8880006307834707j),(-0.5186498914380272-0.8983279633107458j)
2022-09-17T15:55:00,(1.0175422568828563+0j),(-0.5135503431425229+0.8894952865672814j),(-0.516302568084348-0.8942622800003808j)
2022-09-17T16:00:00,(1.0143923955412129+0j),(-0.5133601861581091+0.8891659250088623j),(-0.5136819667664192-0.889723265371346j)
2022-09-17T16:05:00,(1.0174676400334073+0j),(-0.5173371650607865+0.8960542545289292j),(-0.517389929672587-0.8961456455174095j)
2022-09-17T16:10:00,(1.0226356001139265+0j),(-0.5154655402672046+0.8928125052937399j),(-0.5167011166746143-0.8949525864080068j)
2022-09-17T16:15:00,(1.0151838453888553+0j),(-0.513342309894475+0.889134962411999j),(-0.5143176032941934-0.8908242201325977j)
2022-09-17T16:20:00,(1.0075322820271768+0j),(-0.514847732881989+0.8917424315132553j),(-0.5150871832942201-0.8921571717931328j)
2022-09-17T16:25:00,(1.0097632736385926+0j),(-0.510679430455567+0.8845227199293795j),(-0.5141573807450132-0.8905467065368993j)
2022-09-17T16:30:00,(1.0271367252519654+0j),(-0.5185816096299822+0.8982096957499794j),(-0.520094425863418-0.9008299703288053j)
2022-09-17T16:35:00,(1.0258732164909998+0j),(-0.5206975894735688+0.9018746803468631j),(-0.5207437276403057-0.9019545939958196j)
2022-09-17T16:40:00,(1.0270778330649162+0j),(-0.5197564284565456+0.9002445416472756j),(-0.5210811811610373-0.9025390806389196j)
2022-09-17T16:45:00,(1.0205396797145991+0j),(-0.5193935328300897+0.8996159879844096j),(-0.5192579202188424-0.899381100051582j)
2022-09-17T16:50:00,(1.0262348902970464+0j),(-0.5131685097007371+0.8888339316460796j),(-0.5195380108937419-0.8998662313312341j)
2022-09-17T16:55:00,(1.0177090923917165+0j),(-0.5202687967824878+0.9011319896199965j),(-0.5187113716678549-0.8984344501924686j)
2022-09-17T17:00:00,(1.0187618348500602+0j),(-0.516345310196722+0.8943363115106352j),(-0.5178085528329186-0.8968707221003288j)
2022-09-17T17:05:00,(1.019504681331996+0j),(-0.5166834845131308+0.8949220466084703j),(-0.519478965854679-0.8997639623236423j)
2022-09-17T17:10:00,(1.01400504416406+0j),(-0.5195703784976685+0.8999222936657545j),(-0.5186620885217468-0.8983490892794525j)
2022-09-17T17:15:00,(1.0183459638867698+0j),(-0.519263553654444+0.8993908574482653j),(-0.5168205359942889-0.8951594267370885j)
2022-09-17T17:20:00,(1.0161531812082332+0j),(-0.518082043458306+0.8973444217588934j),(-0.5157042431986113-0.8932259508988518j)
2022-09-17T17:25:00,(1.016204482801985+0j),(-0.5165773930871267+0.8947382908683837j),(-0.5175321013759069-0.8963918941309579j)
2022-09-17T17:30:00,(1.0173077425306338+0j),(-0.514166461064311+0.890562434111272j),(-0.5162514259922119-0.8941736992983955j)
2022-09-17T17:35:00,(1.0201000556568385+0j),(-0.5175614710722468+0.8964427639372217j),(-0.5177012210563413-0.8966848180100304j)
2022-09-17T17:40:00,(1.0133972588153657+0j),(-0.5171475007978473+0.8957257463891386j),(-0.5184572479437471-0.8979942949909053j)
2022-09-17T17:45:00,(1.0191554685089173+0j),(-0.5162445898703771+0.8941618587880509j),(-0.5167430298630356-0.8950251821798596j)
2022-09-17T17:50:00,(1.0152320846214504+0j),(-0.5177027357424454+0.8966874415233202j),(-0.5166484700727296-0.8948613998186967j)
2022-09-17T17:55:00,(1.0161077700756875+0j),(-0.5145863548853671+0.8912897115431255j),(-0.5171160027313081-0.8956711901375525j)
2022-09-17T18:00:00,(1.0099686744886118+0j),(-0.5158629079376199+0.8935007662881843j),(-0.5178395870843322-0.8969244750005522j)
2022-09-17T18:05:00,(1.016400015149038+0j),(-0.5114884769797604+0.8859240296149696j),(-0.5155008315557712-0.8928736315986018j)
2022-09-17T18:10:00,(1.01764570039902+0j),(-0.5125071435326698+0.8876884118405796j),(-0.5175439717415663-0.8964124542073847j)
2022-09-17T18:15:00,(1.0102170883410195+0j),(-0.5191706264200486+0.8992299027568857j),(-0.5187775022184372-0.8985489916660098j)
2022-09-17T18:20:00,(1.0164220742566914+0j),(-0.5179323494369249+0.8970851441082722j),(-0.5185813434734904-0.8982092347534126j)
2022-09-17T18:25:00,(1.0187993325550073+0j),(-0.5173803894970443+0.8961291214486564j),(-0.5201504269126103-0.9009269669912834j)
2022-09-17T18:30:00,(1.018666709408642+0j),(-0.5164635165763519+0.8945410509659331j),(-0.5195096000493977-0.8998170223053441j)
2022-09-17T18:35:00,(1.0200914037566258+0j),(-0.5163880187217121+0.8944102848458346j),(-0.5183479569990029-0.8978049975218012j)
2022-09-17T18:40:00,(1.0143811056507235+0j),(-0.5151122491568128+0.8922005871406786j),(-0.518075343799394-0.8973328176092644j)
2022-09-17T18:45:00,(1.0154585662739377+0j),(-0.5159798049468681+0.8937032378474552j),(-0.5165455340282316-0.8946831093596961j)
2022-09-17T18:50:00,(1.0170159560950809+0j),(-0.5143087157959615+0.8908088265341078j),(-0.5177879622401592-0.8968350581475116j)
2022-09-17T18:55:00,(1.0133087461914474+0j),(-0.5153854860319615+0.8926738472909377j),(-0.5186542513330863-0.898335514870504j)
2022-09-17T19:00:00,(1.0152273910933431+0j),(-0.5168508501263241+0.8952119323539611j),(-0.5187204978341011-0.8984502571760852j)
2022-09-17T19:05:00,(1.0105753313706218+0j),(-0.5181685365388723+0.8974942321689375j),(-0.5187605619440464-0.8985196502500706j)
2022-09-17T19:10:00,(1.0169863708610518+0j),(-0.5166998783201409+0.8949504415151411j),(-0.5195385273856238-0.8998671259214153j)
2022-09-17T19:15:00,(1.0147513214904906+0j),(-0.5186722363636639+0.8983666658572401j),(-0.5182622181606436-0.8976564934975806j)
2022-09-17T19:20:00,(1.0163398545669982+0j),(-0.5196760593605179+0.9001053382895973j),(-0.5196824278147961-0.9001163687759728j)
2022-09-17T19:25:00,(1.0173453044528027+0j),(-0.5194244634053198+0.8996695613122153j),(-0.5214056964082735-0.9031011575349635j)
2022-09-17T19:30:00,(1.018994256442658+0j),(-0.5176372726503514+0.8965740561217929j),(-0.5180583664512479-0.8973034119796978j)
2022-09-17T19:35:00,(1.0148379748641843+0j),(-0.5138541727864023+0.8900215349473262j),(-0.5171160531744531-0.8956712775076423j)
2022-09-17T19:40:00,(1.0322619839210896+0j),(-0.5232833019040171+0.9063532656501617j),(-0.5248079477214322-0.9089940296694722j)
2022-09-17T19:45:00,(1.0310074608726776+0j),(-0.5247741379156831+0.9089354693681209j),(-0.5262696303463884-0.9115257382404369j)
2022-09-17T19:50:00,(1.0346501952005942+0j),(-0.5248702549924944+0.9091019490286331j),(-0.5259454352013675-0.9109642157776937j)
2022-09-17T19:55:00,(1.0319931277772105+0j),(-0.5277474558715717+0.9140854071347766j),(-0.5267174865455478-0.9123014479318657j)
2022-09-17T20:00:00,(1.0357173314804486+0j),(-0.5259232965496797+0.9109258705081594j),(-0.5277598524804171-0.9141068786911385j)
2022-09-17T20:05:00,(1.0398347680114008+0j),(-0.5244642599276657+0.9083987449487274j),(-0.5285091801813832-0.9154047523407305j)
2022-09-17T20:10:00,(1.0212166885031788+0j),(-0.5192036515095225+0.8992871038897788j),(-0.5196478793762277-0.9000565291250502j)
2022-09-17T20:15:00,(1.0225920427970436+0j),(-0.5182286023221183+0.8975982691573159j),(-0.5194577671970867-0.8997272451716402j)
2022-09-17T20:20:00,(1.0171362461070643+0j),(-0.5202205163546204+0.9010483654659192j),(-0.5196718359406112-0.9000980231117373j)
2022-09-17T20:25:00,(1.0206445059730576+0j),(-0.5195000524325549+0.8998004853478814j),(-0.520887334533323-0.9022033284308426j)
2022-09-17T20:30:00,(1.0205732966436398+0j),(-0.5194560468082392+0.8997242653707477j),(-0.5201118885050199-0.9008602165112941j)
2022-09-17T20:35:00,(1.0230938408491388+0j),(-0.5197899330020946+0.900302573222451j),(-0.5207811099160717-0.9020193419967488j)
2022-09-17T20:40:00,(1.023017078008716+0j),(-0.5197993334429165+0.9003188552635681j),(-0.5211435590634812-0.902647122335222j)
2022-09-17T20:45:00,(1.0253532607390374+0j),(-0.5193141238253391+0.899478447553603j),(-0.5218340074262895-0.9038430139796086j)
2022-09-17T20:50:00,(1.0245537908093618+0j),(-0.5185415992704854+0.8981403957745019j),(-0.5214094086665302-0.9031075873548748j)
2022-09-17T20:55:00,(1.0235964484993805+0j),(-0.5198179829020467+0.9003511570743153j),(-0.5223841778010353-0.9047959370214878j)
2022-09-17T21:00:00,(1.0255703980338513+0j),(-0.5185312869023426+0.8981225342289323j),(-0.5232316912404841-0.9062638733587105j)
2022-09-17T21:05:00,(1.0297505927288917+0j),(-0.519295383126995+0.8994459877119014j),(-0.5229483104892948-0.9057730434997635j)
2022-09-17T21:10:00,(1.0275354833833217+0j),(-0.5193270592379315+0.89950085234543j),(-0.5235037819524749-0.9067351482961461j)
2022-09-17T21:15:00,(1.0245563696969358+0j),(-0.5216189719283658+0.9034705615717739j),(-0.5240561289030973-0.9076918412780296j)
2022-09-17T21:20:00,(1.0265625569963286+0j),(-0.5234068727009137+0.9065672965487186j),(-0.5234624449892352-0.9066635505755843j)
2022-09-17T21:25:00,(1.0287318878496263+0j),(-0.5230627786667488+0.9059713081989637j),(-0.5260111244065848-0.9110779928186389j)
2022-09-17T21:30:00,(1.0238298922479478+0j),(-0.5209692863661513+0.9023452731690744j),(-0.5218877343658931-0.9039360717687371j)
2022-09-17T21:35:00,(1.0267199736701036+0j),(-0.5216573361873695+0.9035370104175633j),(-0.5215395721423999-0.903333037108371j)
2022-09-17T21:40:00,(1.0267937861765581+0j),(-0.5214438853347794+0.9031673026959581j),(-0.5221610573425391-0.9044094810511641j)
2022-09-17T21:45:00,(1.0250038150309624+0j),(-0.5216661097429521+0.9035522066615952j),(-0.5214886259514301-0.9032447957171592j)
2022-09-17T21:50:00,(1.026236591877739+0j),(-0.5210586879892162+0.902500121322502j),(-0.52259629663489-0.9051633376189664j)
2022-09-17T21:55:00,(1.0289526324847613+0j),(-0.523200114352042+0.9062091805835835j),(-0.5223470885646817-0.9047316965797091j)
2022-09-17T22:00:00,(1.0319634015360362+0j),(-0.5234083365168988+0.9065698319523777j),(-0.5251307870825638-0.9095532038456352j)
2022-09-17T22:05:00,(1.0218127245631006+0j),(-0.5165494096783305+0.8946898221825798j),(-0.5197200139631362-0.9001814698945586j)
2022-09-17T22:10:00,(1.0214288319678704+0j),(-0.5170457738416195+0.8955495501324527j),(-0.5194856730335401-0.8997755794982052j)
2022-09-17T22:15:00,(1.0212685448424945+0j),(-0.518517063761198+0.8980978990258265j),(-0.5193695382685565-0.8995744281847287j)
2022-09-17T22:20:00,(1.0218550870405412+0j),(-0.5177621539563145+0.8967903568886365j),(-0.5193643865926948-0.8995655052203919j)
2022-09-17T22:25:00,(1.0244404008190393+0j),(-0.5188726107268777+0.8987137244348608j),(-0.5199571899128848-0.9005922706898565j)
2022-09-17T22:30:00,(1.0265888486073984+0j),(-0.5204076449594359+0.9013724817170091j),(-0.5230685856543956-0.9059813661966067j)
2022-09-17T22:35:00,(1.0260768460698404+0j),(-0.5200732664558682+0.9007933211598707j),(-0.5224916721065311-0.9049821226201308j)
2022-09-17T22:40:00,(1.0261967355563568+0j),(-0.5196568532991955+0.9000720724155736j),(-0.5221249314561125-0.9043469091804047j)
2022-09-17T22:45:00,(1.0249360351106085+0j),(-0.5194521936207098+0.8997175914541757j),(-0.5213895349223456-0.9030731650202106j)
2022-09-17T22:52:30,(1.0280525387914847+0j),(-0.520495663343432+0.9015249340300902j),(-0.5226470630505112-0.9052512676301404j)
2022-09-17T22:55:00,(1.0267491194942544+0j),(-0.520510696957613+0.901550973013673j),(-0.5220987188262456-0.9043015075736752j)
2022-09-17T23:00:00,(1.0275186220757944+0j),(-0.5200920010033098+0.9008257703478965j),(-0.5222138309109041-0.9045008875528691j)
2022-09-17T23:05:00,(1.0276759118671723+0j),(-0.5200313930477253+0.9007207942894814j),(-0.5227204696302697-0.9053784115558919j)
2022-09-17T23:10:00,(1.0283335810119554+0j),(-0.5209490275993474+0.9023101839556714j),(-0.5230185060361903-0.9058946257534514j)
2022-09-17T23:15:00,(1.030491986746153+0j),(-0.5217253308712758+0.9036547806647334j),(-0.5240477796966824-0.9076773800283162j)
2022-09-17T23:20:00,(1.017731875732394+0j),(-0.5159001624764852+0.8935652930423115j),(-0.5178823184622859-0.8969984879182454j)
2022-09-17T23:25:00,(1.0180681255631072+0j),(-0.5156173571835724+0.8930754599063373j),(-0.5179415196690265-0.8971010274161891j)
2022-09-17T23:30:00,(1.0183589908903754+0j),(-0.5159826356730459+0.8937081408090174j),(-0.5180713486073375-0.8973258977336367j)
2022-09-17T23:35:00,(1.0182620256176147+0j),(-0.515325634969153+0.8925701822092663j),(-0.5179757002792635-0.8971602299697536j)
2022-09-17T23:40:00,(1.018269301894967+0j),(-0.5162137374135352+0.8941084207652624j),(-0.5183480287495125-0.8978051217973292j)
2022-09-17T23:45:00,(1.0175294433153026+0j),(-0.5160498891351172+0.8938246272223098j),(-0.5170242652414799-0.8955122961442111j)
2022-09-17T23:50:00,(1.0196087069215158+0j),(-0.5158941659042584+0.8935549066745436j),(-0.5172344505751291-0.8958763478210974j)
2022-09-17T23:55:00,(1.018066812584766+0j),(-0.5161590671863011+0.8940137291540318j),(-0.517177235791606-0.8957772489090915j)
